filename	sentno	begin	end	gender	number	category	mentions
Multatuli_MaxHavelaar	396	1	5	n	pl	PKM.in	deze laatste drie regels
Multatuli_MaxHavelaar	398	4	8	n	sg	OBJ	een broodje met kaas
Multatuli_MaxHavelaar	398	7	8	n	sg	OBJ	kaas
Multatuli_MaxHavelaar	398	11	13	n	pl	OBJ	twee peren
Multatuli_MaxHavelaar	398	25	27	n	sg	OBJ	de derde
Multatuli_MaxHavelaar	398	33	35	n	sg	PKM.in	die vertelling, die vertelling
Multatuli_MaxHavelaar	399	6	8	f	pl	PER.misc	de dames
Multatuli_MaxHavelaar	400	12	15	n	sg	MISC	een groot stuk
Multatuli_MaxHavelaar	400	39	41	m	pl	PER.misc	de heeren
Multatuli_MaxHavelaar	400	46	48	n	sg	LOC.punt	mijn huis
Multatuli_MaxHavelaar	403	7	9	n	pl	MISC	andere dingen
Multatuli_MaxHavelaar	403	27	32	n	pl	ORG.com	de Koffiveilingen van de Handelmaatschappij
Multatuli_MaxHavelaar	403	30	32	n	sg	ORG.com	de Handelmaatschappij
Multatuli_MaxHavelaar	405	3	5	fm	sg	PER.misc	de uitgever
Multatuli_MaxHavelaar	406	7	8	fm	sg	PER.misc	men
Multatuli_MaxHavelaar	407	2	4	n	pl	PKM.in	mijn aanmerkingen
Multatuli_MaxHavelaar	408	13	17	n	sg	LOC.regio	de buurt van Padang
Multatuli_MaxHavelaar	408	16	17	n	sg	LOC.bc	Padang
Multatuli_MaxHavelaar	410	7	9	n	sg	LOC.regio	't land
Multatuli_MaxHavelaar	411	2	4	n	sg	PKM.in	't leven
Multatuli_MaxHavelaar	412	1	4	n	pl	PKM.in	mijn eerste tranen, mijn tranen
Multatuli_MaxHavelaar	413	4	6	n	sg	PKM.uit	uw hand
Multatuli_MaxHavelaar	414	1	3	f	sg	PER.misc	uw moedertrouw, haar
Multatuli_MaxHavelaar	415	1	3	m	sg	PER.misc	den knaap, hem, hem, hij
Multatuli_MaxHavelaar	415	3	5	n	pl	PKM.in	haar zorgen
Multatuli_MaxHavelaar	418	2	4	n	sg	PKM.in	't lot
Multatuli_MaxHavelaar	418	4	6	n	pl	PKM.in	de banden, Die
Multatuli_MaxHavelaar	419	1	2	fm	pl	PER.misc	ons, ons, ons
Multatuli_MaxHavelaar	420	5	7	n	pl	LOC.lijn	vreemde stranden
Multatuli_MaxHavelaar	425	1	5	n	pl	PKM.in	het hart uws zoons
Multatuli_MaxHavelaar	428	2	4	n	sg	LOC.lijn	den oever
Multatuli_MaxHavelaar	430	2	4	n	sg	PKM.in	't schoone, Dat
Multatuli_MaxHavelaar	432	1	3	n	sg	MISC	het heden
Multatuli_MaxHavelaar	434	3	5	n	sg	PKM.in	alle stoornis, Die, zich
Multatuli_MaxHavelaar	435	4	6	n	pl	PKM.in	mijn schreên
Multatuli_MaxHavelaar	436	0	2	n	sg	PKM.in	't Hart, zich, zich, het hart, 't hart, 't hart, het hart
Multatuli_MaxHavelaar	436	4	6	n	sg	MISC	een uitweg
Multatuli_MaxHavelaar	438	1	3	n	sg	MISC	die tijd, hij
Multatuli_MaxHavelaar	441	1	3	fm	sg	PER.misc	een schim
Multatuli_MaxHavelaar	443	0	4	n	pl	PKM.in	Diepe , diepe sporen
Multatuli_MaxHavelaar	444	2	3	n	sg	PKM.in	vreugde
Multatuli_MaxHavelaar	444	4	5	n	sg	PKM.in	smart
Multatuli_MaxHavelaar	448	3	4	n	sg	PKM.in	levensheil
Multatuli_MaxHavelaar	450	2	4	fm	sg	PER.misc	een kind, een kind, dat
Multatuli_MaxHavelaar	453	1	3	n	sg	LOC.punt	den Hemel, die, den hemel, die
Multatuli_MaxHavelaar	456	2	4	f	sg	PER.misc	een meisje, haar, haar, haar, haar, haar, haar
Multatuli_MaxHavelaar	457	1	3	n	sg	PKM.in	mijn leven
Multatuli_MaxHavelaar	460	1	6	n	sg	MISC	een eindloon van mijn streven
Multatuli_MaxHavelaar	460	4	6	n	sg	PKM.in	mijn streven
Multatuli_MaxHavelaar	462	2	5	n	sg	OBJ	den reinen schat, Die, Die
Multatuli_MaxHavelaar	463	1	3	n	sg	PKM.in	Zijn zorg
Multatuli_MaxHavelaar	464	1	3	n	sg	PKM.in	Zijn gunst
Multatuli_MaxHavelaar	465	3	8	n	sg	OBJ	een traan in de oogen
Multatuli_MaxHavelaar	465	6	8	n	pl	PKM.uit	de oogen
Multatuli_MaxHavelaar	466	3	4	n	sg	MISC	godsdienst
Multatuli_MaxHavelaar	467	1	3	n	sg	PKM.in	't gemoed, 't gemoed
Multatuli_MaxHavelaar	468	3	5	m	pl	PER.misc	den Hoogen
Multatuli_MaxHavelaar	472	3	5	n	sg	PKM.in	de smart, Die
Multatuli_MaxHavelaar	473	2	5	n	sg	PKM.in	't week gemoed
Multatuli_MaxHavelaar	480	2	4	n	sg	MISC	den prijs
Multatuli_MaxHavelaar	488	1	4	n	sg	PKM.in	een onwaardeerbaar goed
Multatuli_MaxHavelaar	490	5	7	n	pl	PKM.in	mijn zinnen
Multatuli_MaxHavelaar	492	1	7	n	sg	MISC	de laatste snik van 't leven
Multatuli_MaxHavelaar	492	5	7	n	sg	PKM.in	't leven
Multatuli_MaxHavelaar	493	2	5	n	sg	MISC	een beter vaderland
Multatuli_MaxHavelaar	496	2	3	f	sg	PER.misc	min, die
Multatuli_MaxHavelaar	498	0	2	fm	sg	PER.misc	't Kind, 't kind
Multatuli_MaxHavelaar	500	3	5	n	sg	PKM.uit	de moederborst
Multatuli_MaxHavelaar	501	1	3	n	sg	PKM.uit	den moederschoot
Multatuli_MaxHavelaar	502	0	3	n	sg	OBJ	't Eerste vocht
Multatuli_MaxHavelaar	502	5	7	n	sg	PKM.in	den dorst
Multatuli_MaxHavelaar	503	0	3	n	sg	MISC	't Eerste licht
Multatuli_MaxHavelaar	503	4	5	n	pl	PKM.uit	moederoogen
Multatuli_MaxHavelaar	504	3	4	n	sg	PKM.in	band, die
Multatuli_MaxHavelaar	505	1	2	n	pl	PKM.in	harten
Multatuli_MaxHavelaar	506	1	3	n	sg	PKM.in	de band
Multatuli_MaxHavelaar	507	1	3	n	sg	PKM.in	't moederhart, het moederhart
Multatuli_MaxHavelaar	508	1	3	n	sg	PKM.in	een hart, zich, datzelfde hart
Multatuli_MaxHavelaar	509	1	3	n	sg	MISC	het schoon, dat
Multatuli_MaxHavelaar	515	1	4	n	pl	PKM.in	mijn eerste kinderkreten
Multatuli_MaxHavelaar	516	2	5	n	sg	PKM.in	't bezorgd gemoed
Multatuli_MaxHavelaar	518	0	4	n	pl	OBJ	Traantjes van de wangen
Multatuli_MaxHavelaar	518	2	4	n	pl	PKM.uit	de wangen
Multatuli_MaxHavelaar	519	4	6	n	sg	OBJ	haar bloed
Multatuli_MaxHavelaar	526	1	7	n	sg	MISC	't genot van de eerste jeugd
Multatuli_MaxHavelaar	528	3	5	n	sg	PKM.in	mijn deel
Multatuli_MaxHavelaar	529	0	3	n	sg	PKM.in	't Eenzaam harte
Multatuli_MaxHavelaar	530	4	6	n	pl	PKM.in	mijn paden
Multatuli_MaxHavelaar	532	1	3	n	sg	PKM.in	de last
Multatuli_MaxHavelaar	536	2	6	n	sg	MISC	den boezem der Natuur
Multatuli_MaxHavelaar	537	0	2	n	sg	PKM.uit	't Hoofd
Multatuli_MaxHavelaar	539	1	3	n	sg	PKM.in	de zucht, een zucht
Multatuli_MaxHavelaar	540	6	8	fm	pl	PER.misc	de dooden
Multatuli_MaxHavelaar	542	6	8	n	sg	MISC	gene zijde
Multatuli_MaxHavelaar	543	2	6	n	sg	MISC	de mond des doods
Multatuli_MaxHavelaar	547	4	6	n	pl	PKM.uit	mijn lippen
Multatuli_MaxHavelaar	548	1	3	n	sg	MISC	de beê
Multatuli_MaxHavelaar	549	4	6	n	pl	PKM.uit	mijn knieën
Multatuli_MaxHavelaar	553	0	2	n	sg	MISC	VIERDE HOOFDSTUK
Multatuli_MaxHavelaar	558	0	2	n	sg	PKM.in	Zijn uitzet
Multatuli_MaxHavelaar	559	4	6	n	sg	OBJ	't kopijboek
Multatuli_MaxHavelaar	559	13	16	n	sg	PKM.in	den hollandschen stijl
Multatuli_MaxHavelaar	560	6	10	n	pl	PKM.in	orders van Ludwig Stern
Multatuli_MaxHavelaar	561	2	5	n	pl	OBJ	een paar pantoffels
Multatuli_MaxHavelaar	562	5	7	n	sg	OBJ	't net
Multatuli_MaxHavelaar	563	0	3	fm	sg	PER.misc	Een fatsoenlijk makelaar
Multatuli_MaxHavelaar	565	9	11	fm	sg	PER.misc	mijn gezin
Multatuli_MaxHavelaar	566	9	12	n	sg	OBJ	mijn eerste peer
Multatuli_MaxHavelaar	566	18	24	n	sg	PKM.uit	het gelaat van een der meisjes
Multatuli_MaxHavelaar	566	27	28	n	sg	MISC	iets, dat
Multatuli_MaxHavelaar	566	29	31	n	sg	PKM.in	dat vers, 't ding
Multatuli_MaxHavelaar	567	14	16	n	sg	OBJ	haar broodje
Multatuli_MaxHavelaar	568	7	8	fm	sg	PER.misc	iemand, die
Multatuli_MaxHavelaar	569	6	9	n	sg	OBJ	dat fraaie stuk, 't een of ander stuk, een schandelijk stuk
Multatuli_MaxHavelaar	569	20	22	n	sg	MISC	den regel, die
Multatuli_MaxHavelaar	569	23	25	n	sg	OBJ	Betsij's broodje
Multatuli_MaxHavelaar	570	9	14	n	sg	PKM.uit	de borst van de moeder
Multatuli_MaxHavelaar	572	15	17	n	sg	LOC.bc	den Volewijk
Multatuli_MaxHavelaar	572	20	22	n	pl	MISC	de zaken
Multatuli_MaxHavelaar	573	33	34	n	sg	ORG.misc	Doctrina
Multatuli_MaxHavelaar	573	50	52	n	sg	OBJ	mijn lessenaar
Multatuli_MaxHavelaar	573	53	55	n	sg	OBJ	het vers
Multatuli_MaxHavelaar	574	14	15	n	sg	MISC	aanstoot
Multatuli_MaxHavelaar	576	10	11	n	pl	MISC	talen, die
Multatuli_MaxHavelaar	576	23	25	n	sg	PKM.uit	mijn oog
Multatuli_MaxHavelaar	576	26	28	n	sg	OBJ	een bundel, Verslag over de Koffikultuur in de Residentie Menado
Multatuli_MaxHavelaar	576	32	38	n	sg	PKM.in	de Koffikultuur in de Residentie Menado
Multatuli_MaxHavelaar	576	35	38	n	sg	LOC.punt	de Residentie Menado, Menado
Multatuli_MaxHavelaar	577	0	2	n	sg	PKM.in	Mijn hart
Multatuli_MaxHavelaar	577	21	24	n	sg	ORG.com	een goed merk
Multatuli_MaxHavelaar	578	5	8	n	pl	PKM.in	zulke onzedelijke verzen
Multatuli_MaxHavelaar	579	6	10	n	sg	PKM.in	een heel ander oog
Multatuli_MaxHavelaar	579	15	16	n	pl	PBJ	stukken, die, die
Multatuli_MaxHavelaar	579	28	31	n	sg	PKM.in	kennis van zaken
Multatuli_MaxHavelaar	580	2	3	n	pl	LOC.bc	staten
Multatuli_MaxHavelaar	580	4	5	n	pl	MISC	opgaven
Multatuli_MaxHavelaar	580	6	9	n	pl	PKM.in	berekeningen met cijfers
Multatuli_MaxHavelaar	580	8	9	n	pl	MISC	cijfers
Multatuli_MaxHavelaar	580	21	24	n	sg	PKM.in	zulk een zorg
Multatuli_MaxHavelaar	580	25	26	n	sg	PKM.in	nauwkeurigheid
Multatuli_MaxHavelaar	580	42	44	n	sg	PKM.in	het denkbeeld
Multatuli_MaxHavelaar	580	50	53	m	sg	PER.misc	de derde klerk, hij, diens
Multatuli_MaxHavelaar	580	69	71	n	sg	PKM.in	diens plaats
Multatuli_MaxHavelaar	581	6	7	n	pl	PKM.in	informatiën
Multatuli_MaxHavelaar	584	8	10	n	sg	PKM.in	eenig belang
Multatuli_MaxHavelaar	585	21	23	n	pl	PKM.in	de opschriften
Multatuli_MaxHavelaar	586	22	27	n	sg	PKM.in	de verscheidenheid der behandelde onderwerpen
Multatuli_MaxHavelaar	586	25	27	n	pl	MISC	behandelde onderwerpen
Multatuli_MaxHavelaar	587	35	37	n	sg	PKM.in	deze beoordeeling
Multatuli_MaxHavelaar	587	38	42	n	sg	PKM.in	de lijst der opschriften
Multatuli_MaxHavelaar	588	3	8	n	sg	PKM.in	de geschiedenis van den Griek
Multatuli_MaxHavelaar	588	17	19	n	sg	PKM.in	mijn jeugd
Multatuli_MaxHavelaar	588	37	40	n	sg	ORG.com	een makelaars kantoor
Multatuli_MaxHavelaar	590	6	10	n	sg	PKM.in	een soort van wrevel
Multatuli_MaxHavelaar	590	16	18	n	sg	PKM.in	de geleerdheid, die
Multatuli_MaxHavelaar	591	17	19	fm	sg	PER.misc	de schrijver, zijn, hij, zijn
Multatuli_MaxHavelaar	591	26	28	n	sg	PKM.in	zijn taak
Multatuli_MaxHavelaar	591	35	38	n	sg	PKM.in	een groote soliditeit
Multatuli_MaxHavelaar	591	39	41	n	pl	PKM.in	zijn redeneeringen
Multatuli_MaxHavelaar	592	3	4	n	pl	OBJ	verhandelingen
Multatuli_MaxHavelaar	592	5	6	n	pl	OBJ	opstellen
Multatuli_MaxHavelaar	593	1	3	n	sg	MISC	het SANSKRIT
Multatuli_MaxHavelaar	593	5	10	n	sg	MISC	moeder van de germaansche taaltakken
Multatuli_MaxHavelaar	593	7	10	n	pl	MISC	de germaansche taaltakken
Multatuli_MaxHavelaar	594	1	5	n	pl	MISC	de strafbepalingen op kindermoord
Multatuli_MaxHavelaar	594	4	5	n	sg	MISC	kindermoord
Multatuli_MaxHavelaar	595	1	6	n	sg	PKM.in	den oorsprong van den adel
Multatuli_MaxHavelaar	595	4	6	fm	sg	PER.misc	den adel
Multatuli_MaxHavelaar	596	4	6	n	pl	MISC	de begrippen
Multatuli_MaxHavelaar	596	7	9	n	sg	MISC	ONEINDIGE TijD
Multatuli_MaxHavelaar	596	11	12	n	sg	MISC	EEUWIGHEID
Multatuli_MaxHavelaar	597	1	3	n	sg	PKM.in	de kansrekening
Multatuli_MaxHavelaar	598	1	5	n	sg	OBJ	het boek van JOB
Multatuli_MaxHavelaar	598	4	5	m	sg	PER.fic	JOB, Job
Multatuli_MaxHavelaar	600	1	6	n	sg	OBJ	proteïne in de athmospherische lucht
Multatuli_MaxHavelaar	600	3	6	n	sg	MISC	de athmospherische lucht
Multatuli_MaxHavelaar	601	1	5	n	sg	PKM.in	de staatkunde van Rusland
Multatuli_MaxHavelaar	601	4	5	n	sg	LOC.land	Rusland
Multatuli_MaxHavelaar	602	1	3	n	pl	MISC	de klinkletters
Multatuli_MaxHavelaar	603	1	3	n	pl	ORg.misc	cellulaire gevangenissen
Multatuli_MaxHavelaar	604	1	4	n	pl	MISC	de oude stellingen
Multatuli_MaxHavelaar	604	7	9	n	sg	PKM.in	HORROR VACUI
Multatuli_MaxHavelaar	605	4	7	n	sg	MISC	afschaffing van strafbepalingen
Multatuli_MaxHavelaar	605	6	7	n	pl	MISC	strafbepalingen
Multatuli_MaxHavelaar	605	1	9	n	sg	PKM.in	de wenschelijkheid der afschaffing van strafbepalingen op laster
Multatuli_MaxHavelaar	605	8	9	n	sg	PKM.in	laster
Multatuli_MaxHavelaar	606	1	21	n	pl	MISC	de oorzaken van den opstand der Nederlanders tegen Spanje , NIET liggende in de begeerte naar godsdienstige of staatkundige vrijheid, den opstand der Nederlanders
Multatuli_MaxHavelaar	606	7	8	fm	pl	PER.misc	Nederlanders
Multatuli_MaxHavelaar	606	4	10	n	sg	MISC	den opstand der Nederlanders tegen Spanje
Multatuli_MaxHavelaar	606	9	10	n	sg	LOC.land	Spanje
Multatuli_MaxHavelaar	606	17	21	n	sg	MISC	godsdienstige of staatkundige vrijheid
Multatuli_MaxHavelaar	607	1	4	n	sg	OBJ	het PERPETUUM MOBILE
Multatuli_MaxHavelaar	607	5	7	n	sg	MISC	de cirkelkwadratuur
Multatuli_MaxHavelaar	607	8	13	n	sg	MISC	den wortel van wortellooze getallen
Multatuli_MaxHavelaar	608	1	6	n	sg	MISC	de zwaarte van het licht
Multatuli_MaxHavelaar	608	4	6	n	sg	MISC	het licht
Multatuli_MaxHavelaar	609	4	5	n	sg	MISC	beschaving
Multatuli_MaxHavelaar	609	1	10	n	sg	MISC	den achteruitgang der beschaving sedert het ontstaan des Christendoms
Multatuli_MaxHavelaar	609	8	10	n	sg	MISC	des Christendoms
Multatuli_MaxHavelaar	611	1	4	n	sg	MISC	de ijslandsche Mijthologie
Multatuli_MaxHavelaar	612	1	5	m	sg	PER.fic	den EMILE van ROUSSEAU
Multatuli_MaxHavelaar	612	4	5	m	sg	PER.nfic	ROUSSEAU
Multatuli_MaxHavelaar	613	1	4	n	sg	MISC	de Civiele Rechtsvordering
Multatuli_MaxHavelaar	613	6	9	n	pl	MISC	zaken van koophandel
Multatuli_MaxHavelaar	613	8	9	n	sg	ORG.com	koophandel
Multatuli_MaxHavelaar	614	1	7	n	sg	LOC.heelal	SIRIUS als middelpunt van een zonnestelsel
Multatuli_MaxHavelaar	614	3	7	n	sg	LOC.heelal	middelpunt van een zonnestelsel
Multatuli_MaxHavelaar	614	5	7	n	sg	MISC	een zonnestelsel
Multatuli_MaxHavelaar	615	1	2	n	pl	MISC	Inkomende-Rechten
Multatuli_MaxHavelaar	617	1	2	n	pl	OBJ	verzen
Multatuli_MaxHavelaar	617	3	5	n	sg	MISC	oudste taal
Multatuli_MaxHavelaar	619	1	3	fm	pl	PER.misc	witte mieren
Multatuli_MaxHavelaar	620	1	5	n	sg	PKM.in	het tegennatuurlijke van School-Inrichtingen
Multatuli_MaxHavelaar	620	4	5	n	pl	MISC	School-Inrichtingen
Multatuli_MaxHavelaar	621	1	6	n	sg	MISC	de prostitutie in het huwelijk
Multatuli_MaxHavelaar	623	1	8	n	pl	MISC	hijdraulische onderwerpen in verband met de rijstkultuur
Multatuli_MaxHavelaar	623	6	8	n	sg	PKM.in	de rijstkultuur
Multatuli_MaxHavelaar	624	1	6	n	sg	PKM.in	het schijnbaar overwicht der westersche
Multatuli_MaxHavelaar	624	5	7	n	sg	MISC	westersche beschaving
Multatuli_MaxHavelaar	625	1	2	n	sg	OBJ	kadaster
Multatuli_MaxHavelaar	625	3	4	n	sg	MISC	registratie
Multatuli_MaxHavelaar	625	5	6	n	sg	OBJ	zegel
Multatuli_MaxHavelaar	626	1	2	n	pl	OBJ	kinderboekjes
Multatuli_MaxHavelaar	626	3	4	n	pl	MISC	fabels
Multatuli_MaxHavelaar	626	5	6	n	pl	MISC	sprookjes
Multatuli_MaxHavelaar	628	1	2	n	sg	MISC	bemiddeling
Multatuli_MaxHavelaar	628	4	6	n	sg	ORG.com	den handel
Multatuli_MaxHavelaar	630	4	6	fm	pl	PER.misc	de makelaars
Multatuli_MaxHavelaar	632	1	2	n	sg	MISC	successierecht, een der beste belastingen
Multatuli_MaxHavelaar	633	1	5	n	sg	MISC	de uitvinding der kuisheid
Multatuli_MaxHavelaar	633	4	5	n	sg	PKM.in	kuisheid
Multatuli_MaxHavelaar	635	1	2	n	sg	MISC	vermenigvuldiging, Deze titel
Multatuli_MaxHavelaar	636	12	14	n	sg	OBJ	dit stuk
Multatuli_MaxHavelaar	637	1	7	n	sg	PKM.in	zeker soort van geest der Franschen
Multatuli_MaxHavelaar	637	4	7	n	sg	PKM.in	geest der Franschen
Multatuli_MaxHavelaar	637	6	7	fm	pl	PER.misc	Franschen, hun
Multatuli_MaxHavelaar	637	13	15	n	sg	PKM.in	hun taal
