filename	sentno	begin	end	gender	number	category	mentions
Nescio_Dichtertje	346	6	8	n	sg	PKM.in	een scheiding
Nescio_Dichtertje	346	13	16	n	sg	OBJ	een zwarten strik
Nescio_Dichtertje	347	6	11	n	sg	OBJ	't gras voor 't huis
Nescio_Dichtertje	347	9	11	n	sg	OBJ	't huis, 't huis, 't witte huis, 't huis, 't huis, 't huis, huis, huis
Nescio_Dichtertje	347	12	14	fm	sg	PER.misc	een kind
Nescio_Dichtertje	347	14	15	n	sg	OBJ	diabolo, de diabolo, hij, De diabolo
Nescio_Dichtertje	348	8	18	n	pl	OBJ	de hooge boomen achter en op zij van 't huis, een groene berg, de hooge boomen
Nescio_Dichtertje	349	5	8	n	sg	OBJ	een bruine beuk
Nescio_Dichtertje	350	0	3	n	sg	OBJ	De roode meidoorn
Nescio_Dichtertje	350	6	12	n	pl	OBJ	de roode bloemen van de kastanjes
Nescio_Dichtertje	350	10	12	n	pl	OBJ	de kastanjes, De kastanjes
Nescio_Dichtertje	350	15	18	n	pl	OBJ	de ijle kaarsjes, die
Nescio_Dichtertje	351	0	2	n	pl	OBj	De accaciá's, de accacia's
Nescio_Dichtertje	351	4	6	n	sg	OBJ	de jasmijn, jasmijn, de jasmijn
Nescio_Dichtertje	352	4	10	n	pl	OBJ	drie de deuren aan de weranda
Nescio_Dichtertje	353	2	6	n	sg	LOC.water	een klein rond vijvertje, 't vijvertje, 't vijvertje met de bladen en de witte bloemen
Nescio_Dichtertje	353	7	9	n	sg	OBJ	't huis
Nescio_Dichtertje	353	10	11	n	pl	OBJ	bladen, de bladen, bladen, die, een paar lantaarns, elkaar
Nescio_Dichtertje	353	12	14	n	pl	OBJ	witte bloemen, de witte bloemen
Nescio_Dichtertje	353	15	17	n	sg	OBJ	de waterlelie
Nescio_Dichtertje	353	20	21	n	sg	OBJ	riet
Nescio_Dichtertje	353	22	27	n	pl	OBJ	gele irissen aan den kant
Nescio_Dichtertje	354	1	3	n	sg	OBJ	den tuin, den tuin, den tuin
Nescio_Dichtertje	354	4	6	n	sg	LOC.lijn	de grindweg, den weg
Nescio_Dichtertje	354	8	13	n	sg	LOC.punt	den overkant van den weg
Nescio_Dichtertje	354	16	20	n	sg	MISC	deze zij er van
Nescio_Dichtertje	354	30	33	n	sg	PER.nfic	de groene rog
Nescio_Dichtertje	355	1	4	n	pl	PKM.uit	de geheven armen, De armen, haar armen
Nescio_Dichtertje	355	10	12	n	sg	OBJ	't touw, 't touw
Nescio_Dichtertje	357	5	7	n	sg	OBJ	't grasveld, 't grasveld, 't grasveld
Nescio_Dichtertje	359	5	7	n	pl	PKM.uit	haar oogen, haar oogen, haar groote oogen, haar oogen, haar oogen, die, hij, Haar groote oogen, Haar oogen, haar oogen
Nescio_Dichtertje	359	10	12	n	sg	PKM.uit	't bloed
Nescio_Dichtertje	359	14	16	n	sg	PKM.uit	haar lijf, haar lijfje, dat, haar eigen warme schoone lichaampje, mijn lijf, haar lijf
Nescio_Dichtertje	360	7	9	n	sg	PKM.uit	z'n hals
Nescio_Dichtertje	361	14	15	n	pl	OBJ	bonbons
Nescio_Dichtertje	361	16	17	n	sg	OBJ	brochjes
Nescio_Dichtertje	361	19	20	n	pl	OBJ	rumboonen, de rumboonen
Nescio_Dichtertje	362	10	12	n	sg	PKM.uit	een hand
Nescio_Dichtertje	364	3	5	n	sg	PKM.uit	haar wang
Nescio_Dichtertje	364	11	13	fm	pl	PER.misc	de kinderen
Nescio_Dichtertje	366	4	6	n	sg	LOC.lijn	't pad
Nescio_Dichtertje	366	7	12	n	pl	OBJ	de stokjes met 't touw, ze
Nescio_Dichtertje	367	13	15	n	sg	PKM.uit	de hand
Nescio_Dichtertje	368	7	9	n	sg	OBJ	je speelgoed, 't speelgoed
Nescio_Dichtertje	369	1	2	f	sg	PER.nfic	Em, Em, haar, Em, ze, ze, haar, haar, ze, Em, Em, Em, Em
Nescio_Dichtertje	369	4	6	n	sg	LOC.punt	de kostschool
Nescio_Dichtertje	370	8	9	n	sg	PKM.in	eer
Nescio_Dichtertje	370	16	17	fm	pl	PER.misc	jelui, mekaar
Nescio_Dichtertje	371	4	6	n	sg	OBJ	de kamer, de kamer, de kamer, de kamer, de kamer, de kamer
Nescio_Dichtertje	371	17	19	n	sg	OBJ	haar kamertje, haar kamertje, de kamer, haar slaapkamer, haar kamer
Nescio_Dichtertje	371	20	23	n	sg	OBJ	't open raam
Nescio_Dichtertje	373	4	6	n	pl	PKM.uit	haar handen, haar handjes, haar beide handen, haar kleine handjes in zwarte glacétjes, elkaar, Haar handen, haar handen, haar gevouwen handen, haar beide handen
Nescio_Dichtertje	373	7	9	n	pl	PKM.uit	haar borsten, haar borsten, Haar borsten, haar borsten, ze, haar borsten, ze
Nescio_Dichtertje	374	18	20	n	sg	OBJ	't riet, dat
Nescio_Dichtertje	374	28	31	n	sg	OBJ	de gele lissen
Nescio_Dichtertje	374	46	48	n	sg	OBJ	het rhododendronboschje, dat
Nescio_Dichtertje	374	53	58	n	sg	OBJ	de rogge over den weg
Nescio_Dichtertje	374	59	60	n	sg	MISC	die
Nescio_Dichtertje	375	0	2	n	pl	PER.misc	De leeuwerikken
Nescio_Dichtertje	375	5	7	n	sg	PER.misc	een reiger
Nescio_Dichtertje	375	17	24	n	pl	MISC	ruischten om 't huis en 't licht
Nescio_Dichtertje	375	26	27	fm	sg	PER.misc	je, je, je
Nescio_Dichtertje	376	6	8	n	sg	PKM.uit	haar achterhoofd
Nescio_Dichtertje	378	7	9	n	sg	MISC	't diabolospel
Nescio_Dichtertje	379	9	11	n	pl	PKM.uit	haar longen, haar longetjes
Nescio_Dichtertje	380	3	5	n	sg	OBJ	de trap, de trap, de trap
Nescio_Dichtertje	380	8	13	n	sg	MISC	't koor uit de Maccabeeën
Nescio_Dichtertje	380	11	13	n	pl	MISC	de Maccabeeën
Nescio_Dichtertje	380	17	18	n	sg	MISC	licht
Nescio_Dichtertje	380	19	20	n	sg	MISC	hemelgloed
Nescio_Dichtertje	381	17	19	n	pl	PKM.uit	haar teenen
Nescio_Dichtertje	381	28	30	n	sg	PKM.uit	z'n mond
Nescio_Dichtertje	382	4	6	n	sg	MISC	een gesprek, het gesprek
Nescio_Dichtertje	382	11	12	n	sg	OBJ	lijnolie
Nescio_Dichtertje	382	15	17	n	sg	MISC	de reis
Nescio_Dichtertje	386	3	5	n	sg	OBJ	de melk
Nescio_Dichtertje	386	8	9	f	sg	PER.nfic	Maartje
Nescio_Dichtertje	387	4	6	n	sg	OBJ	de keuken
Nescio_Dichtertje	387	7	9	n	sg	MISC	't stel
Nescio_Dichtertje	389	10	12	n	pl	OBJ	mijn manuscripten
Nescio_Dichtertje	389	13	15	f	sg	PER.nfic	m'n vrouw, ze, ze, ze, Ze, haar
Nescio_Dichtertje	389	20	25	n	sg	MISC	de poëzie in dit verhaal
Nescio_Dichtertje	389	23	25	n	sg	MISC	dit verhaal
Nescio_Dichtertje	391	6	8	n	sg	MISC	een klap
Nescio_Dichtertje	391	9	11	n	sg	PKM.uit	haar gezicht, haar gezicht
Nescio_Dichtertje	392	3	5	n	pl	MISC	andere verhalen
Nescio_Dichtertje	392	7	9	n	pl	MISC	zulke dingen
Nescio_Dichtertje	394	9	11	m	sg	PER.nfic	meneer Nescio
Nescio_Dichtertje	395	0	2	n	sg	MISC	De situatie
Nescio_Dichtertje	395	7	10	n	sg	PKM.in	mijn huiselijk geluk
Nescio_Dichtertje	396	11	14	n	sg	OBJ	't gloeiende asfalt
Nescio_Dichtertje	397	3	7	n	sg	OBJ	't zelfde bruinige pak, 't pak
Nescio_Dichtertje	397	13	17	n	pl	MISC	schilfertjes op z'n kraag
Nescio_Dichtertje	398	3	5	n	sg	OBJ	een zakdoek
Nescio_Dichtertje	399	8	10	n	sg	PKM.uit	z'n lichaam
Nescio_Dichtertje	400	0	3	n	pl	PKM.uit	Z'n grauwige bakkebaarden
Nescio_Dichtertje	401	12	16	n	sg	PKM.in	deze benauwenis van mij, 'm
Nescio_Dichtertje	401	21	24	n	sg	PKM.uit	uw ééne hand
Nescio_Dichtertje	401	33	35	n	sg	MISC	een belt
Nescio_Dichtertje	401	37	41	n	pl	OBJ	blauwe pannen zonder bodems
Nescio_Dichtertje	401	42	44	n	pl	OBJ	vertrapte blikjes
Nescio_Dichtertje	401	48	49	n	pl	OBJ	vaten
Nescio_Dichtertje	401	50	51	n	sg	OBJ	asch
Nescio_Dichtertje	401	45	53	n	pl	OBJ	verroeste hoepels van vaten en asch en garnalendoppen
Nescio_Dichtertje	401	52	53	n	pl	OBJ	garnalendoppen
Nescio_Dichtertje	402	4	7	n	sg	PKM.in	mijn verdomde zelf
Nescio_Dichtertje	402	14	20	n	sg	MISC	blauwe rook in een stillen zomeravond
Nescio_Dichtertje	402	22	25	n	sg	MISC	een verre koe
Nescio_Dichtertje	403	14	17	n	sg	LOC.heelal	een nieuwe wereld, die
Nescio_Dichtertje	403	22	24	n	sg	MISC	de oude
Nescio_Dichtertje	403	28	32	n	pl	MISC	de voeten des Vaders
Nescio_Dichtertje	403	30	32	m	sg	PER.nfic	des Vaders
Nescio_Dichtertje	403	45	47	f	sg	PER.misc	een vrouw
Nescio_Dichtertje	403	49	51	f	sg	PER.fic	een meisje
Nescio_Dichtertje	403	53	55	n	sg	PKM.in	de genade
Nescio_Dichtertje	405	28	30	n	pl	OBJ	't koren
Nescio_Dichtertje	405	42	45	n	pl	OBJ	de hooge garven
Nescio_Dichtertje	405	47	50	n	pl	PKM.uit	de gele stoppels
Nescio_Dichtertje	407	7	13	n	sg	PKM.uit	een duidelijk kuiltje in haar hals
Nescio_Dichtertje	407	11	13	n	sg	PKM.uit	haar hals, haar hals
Nescio_Dichtertje	407	15	17	n	pl	PKM.uit	duidelijke peesjes
Nescio_Dichtertje	407	18	23	n	sg	PKM.uit	't begin van haar sleutelbeenderen
Nescio_Dichtertje	407	21	23	n	pl	PKM.uit	haar sleutelbeenderen
Nescio_Dichtertje	408	3	5	n	sg	PKM.uit	't hoofd, haar hoofd, haar hoofdje, haar hoofdje, haar hoofdje, haar hoofdje, haar hoofd, haar hoofdje, haar hoofdje, haar hoofdje met haar bloed, haar hoofd, haar hoofd
Nescio_Dichtertje	408	10	11	fm	sg	PER.misc	je
Nescio_Dichtertje	408	11	17	n	sg	PKM.uit	een diep kuiltje op haar schouder
Nescio_Dichtertje	408	15	17	n	sg	PKM.uit	haar schouder
Nescio_Dichtertje	408	19	22	n	sg	PKM.uit	haar losse kiel
Nescio_Dichtertje	409	1	4	n	sg	PKM.uit	haar bruine gezichtje
Nescio_Dichtertje	410	6	9	n	sg	LOC.water	de bevroren Zuiderzee
Nescio_Dichtertje	411	2	4	n	sg	OBJ	't blauw
Nescio_Dichtertje	411	6	8	n	sg	PKM.in	de warmte
Nescio_Dichtertje	412	8	10	n	sg	PKM.uit	haar rug
Nescio_Dichtertje	412	14	16	n	pl	PKM.uit	de beenen
Nescio_Dichtertje	412	17	19	n	pl	PKM.uit	de voeten, elkaar
Nescio_Dichtertje	412	19	21	n	sg	MISC	een eindje
Nescio_Dichtertje	412	26	27	fm	sg	PER.misc	je, je
Nescio_Dichtertje	412	30	32	n	pl	PKM.uit	haar schouderbladen
Nescio_Dichtertje	412	27	36	n	pl	PKM.uit	de punten van haar schouderbladen en een holte daartusschen
Nescio_Dichtertje	412	33	36	n	sg	PKM.uit	een holte daartusschen
Nescio_Dichtertje	412	42	44	n	pl	PKM.in	de gedachten
Nescio_Dichtertje	412	46	47	n	pl	MISC	verten
Nescio_Dichtertje	412	49	51	n	sg	LOC.water	een rivier, die, zich, de donkere rivier, die, ie, de rivier, de rivier, de rivier zijner dichterlijkheid, de rivier, de rivier, de rivier, de rivier, ze
Nescio_Dichtertje	412	65	67	n	sg	MISC	't eind
Nescio_Dichtertje	413	28	31	n	pl	LOC.regio	der eeuwige landen, de landen
Nescio_Dichtertje	413	25	33	n	sg	MISC	z'n eeuwige contemplatie der eeuwige landen en zeeën
Nescio_Dichtertje	413	35	37	n	sg	PKM.uit	z'n hoofd
Nescio_Dichtertje	413	38	40	n	sg	PKM.uit	z'n rechterhand, die
Nescio_Dichtertje	413	44	46	n	sg	PKM.uit	z'n dij
Nescio_Dichtertje	413	47	49	n	sg	PKM.uit	de duim
Nescio_Dichtertje	413	50	52	n	sg	PKM.uit	den kin
Nescio_Dichtertje	413	53	55	n	sg	PKM.uit	de wijsvinger
Nescio_Dichtertje	413	56	58	n	sg	PKM.uit	zijn wang
Nescio_Dichtertje	413	60	66	n	sg	PKM.uit	het bruine knobbeltje boven de holte
Nescio_Dichtertje	413	64	66	n	sg	PKM.uit	de holte, die
Nescio_Dichtertje	413	72	75	n	pl	PKM.uit	de kleine haartjes, die
Nescio_Dichtertje	414	6	8	n	pl	PKM.uit	z'n voeten, z'n voeten, z'n voeten
Nescio_Dichtertje	414	10	12	n	sg	LOC.water	zijn Rijn, den Rijn
Nescio_Dichtertje	414	14	16	n	pl	LOC.regio	zijn bergen
Nescio_Dichtertje	414	29	32	n	sg	LOC.regio	't Duitsche rijk
Nescio_Dichtertje	415	0	2	fm	pl	PER.misc	Die Pruisen
Nescio_Dichtertje	416	1	6	n	sg	PKM.uit	z'n edel , hareloos gelaat
Nescio_Dichtertje	416	10	13	n	pl	PKM.uit	twee diepe plooien
Nescio_Dichtertje	416	14	18	n	sg	PKM.uit	z'n rechten sterken neus
Nescio_Dichtertje	422	1	3	fm	sg	PER.misc	een dichter, dat, een van hen
Nescio_Dichtertje	422	7	8	fm	pl	PER.misc	hen, die
Nescio_Dichtertje	423	4	6	n	sg	OBJ	een boek
Nescio_Dichtertje	424	8	10	n	pl	OBJ	verheven boeken
Nescio_Dichtertje	424	12	16	n	sg	PKM.uit	een mondje vol chocola
Nescio_Dichtertje	424	15	16	n	sg	OBJ	chocola
Nescio_Dichtertje	424	17	22	n	sg	OBJ	de rest van de reep
Nescio_Dichtertje	424	23	25	n	sg	OBJ	't tafeltje
Nescio_Dichtertje	426	0	5	n	sg	OBJ	Een boek over jonge liefde
Nescio_Dichtertje	426	3	5	n	sg	PKM.in	jonge liefde, Jonge liefde
Nescio_Dichtertje	427	5	6	fm	sg	PER.misc	je
Nescio_Dichtertje	428	6	8	n	sg	LOC.punt	den IJseldijk
Nescio_Dichtertje	428	10	12	n	sg	OBJ	de fiets
Nescio_Dichtertje	428	16	18	n	sg	OBJ	't gras
Nescio_Dichtertje	428	20	25	n	sg	OBJ	een grasje in haar mond, 't Grasje in haar mond
Nescio_Dichtertje	428	23	25	n	sg	PKM.uit	haar mond, haar mond, haar kleinen mond
Nescio_Dichtertje	428	34	36	n	sg	LOC.water	't water, 't water, 't water, 't water, 't water met de tjalk, 't water, 't water, 't water, 't water, 't water, 't water, 't water, water
Nescio_Dichtertje	428	39	44	n	sg	OBJ	't zeil van een tjalk
Nescio_Dichtertje	428	42	44	n	sg	OBJ	een tjalk, de tjalk, de tjalk, die, z'n
Nescio_Dichtertje	428	48	50	n	sg	OBJ	den mast, den mast van de tjalk, de mast
Nescio_Dichtertje	430	8	10	n	sg	PKM.uit	haar hartje
Nescio_Dichtertje	431	2	4	n	sg	MISC	't avondlandschap
Nescio_Dichtertje	431	5	7	n	sg	PKM.uit	haar ruggestreng
Nescio_Dichtertje	432	0	2	n	pl	OBJ	De koeien, die, zichzelf, ze, de koeien aan 't water aan den overkant, De koeien, ze, de koeien, ze, de koeien
Nescio_Dichtertje	432	17	19	n	sg	OBJ	de ankerketting
Nescio_Dichtertje	432	34	35	n	pl	PKM.uit	tranen
Nescio_Dichtertje	434	8	10	n	sg	MISC	de lengte
Nescio_Dichtertje	434	11	14	n	pl	PKM.uit	haar twee nageltjes
Nescio_Dichtertje	436	1	4	n	sg	LOC.heelal	de bleeke lucht
Nescio_Dichtertje	436	5	7	n	pl	LOC.heelal	de sterren, de sterren
Nescio_Dichtertje	437	0	3	n	sg	OBJ	Een zware wagen
Nescio_Dichtertje	437	6	8	n	sg	LOC.lijn	den grindweg, den grindweg
Nescio_Dichtertje	438	0	1	n	sg	PKM.in	Weemoed
Nescio_Dichtertje	439	3	5	n	pl	PKM.uit	de handen
Nescio_Dichtertje	440	14	16	n	sg	OBJ	haar fiets
Nescio_Dichtertje	440	17	18	n	sg	OBJ	huis
Nescio_Dichtertje	440	26	31	n	sg	MISC	't Nieuws van den Dag, de krant, de krant
Nescio_Dichtertje	440	32	34	n	sg	OBJ	de petroleumlamp
Nescio_Dichtertje	440	35	37	n	sg	OBJ	haar bril, haar bril, 'm, haar bril, haar bril, haar bril
Nescio_Dichtertje	440	38	43	n	sg	PKM.uit	de punt van haar neus
Nescio_Dichtertje	440	41	43	n	sg	PKM.uit	haar neus
Nescio_Dichtertje	442	16	18	n	sg	OBJ	't huisje
Nescio_Dichtertje	442	23	26	n	sg	MISC	't andere stuk
Nescio_Dichtertje	442	28	29	n	sg	OBJ	tafel, tafel, tafel, tafel
Nescio_Dichtertje	444	13	15	n	sg	OBJ	't wekkertje, dat
Nescio_Dichtertje	444	17	19	n	sg	OBJ	den schoorsteen
Nescio_Dichtertje	445	9	17	n	sg	PKM.in	de geur van haar eigen warme schoone lichaampje
Nescio_Dichtertje	446	1	4	n	sg	PKM.in	een groot verlangen, een groot verlangen
Nescio_Dichtertje	446	29	31	n	sg	OBJ	een punt, die, een punt
Nescio_Dichtertje	448	25	27	n	sg	PKM.in	z'n licht
Nescio_Dichtertje	450	4	9	n	sg	LOC.water	't end van de rivier
Nescio_Dichtertje	450	10	12	n	sg	MISC	de bocht, die
Nescio_Dichtertje	450	20	27	n	sg	MISC	een groenige lichte plek in 't water
Nescio_Dichtertje	450	31	33	n	sg	LOC.water	de oever
Nescio_Dichtertje	451	7	10	n	sg	OBJ	den zwaren wagen
Nescio_Dichtertje	453	12	14	n	sg	LOC.lijn	een wei
Nescio_Dichtertje	453	17	21	n	sg	OBJ	een wit linnen mantelpakje
Nescio_Dichtertje	453	25	27	n	sg	OBJ	wit flanel
Nescio_Dichtertje	453	33	35	n	sg	OBJ	zijn broek
Nescio_Dichtertje	453	29	39	n	sg	OBJ	een omgeslagen rand aan zijn broek en een platten stroohoed
Nescio_Dichtertje	453	36	39	n	sg	OBJ	een platten stroohoed
Nescio_Dichtertje	454	11	13	n	sg	PKM.uit	haar mond
Nescio_Dichtertje	454	14	16	n	pl	MISC	vier zoenen, elkaar
Nescio_Dichtertje	455	21	23	n	sg	PKM.uit	haar schouder
Nescio_Dichtertje	456	15	17	n	sg	PKM.uit	haar voorhoofd
Nescio_Dichtertje	458	7	10	m	sg	PER.misc	een net burgerheertje
Nescio_Dichtertje	458	14	16	n	sg	OBJ	z'n graf
Nescio_Dichtertje	458	22	24	n	sg	LOC.punt	't Rokin
Nescio_Dichtertje	458	31	33	n	sg	MISC	't verkeer, z'n
Nescio_Dichtertje	458	33	35	n	sg	PKM.in	z'n gang
Nescio_Dichtertje	459	3	4	n	sg	MISC	promotie
Nescio_Dichtertje	459	5	7	n	sg	PKM.in	z'n betrekking
Nescio_Dichtertje	459	9	11	n	sg	MISC	een kleinigheid
Nescio_Dichtertje	459	15	16	fm	sg	PER.misc	kleermaker
Nescio_Dichtertje	459	17	18	n	sg	ORG.com	schoenenwinkel
Nescio_Dichtertje	459	22	26	n	sg	OBJ	dat witte flanellen pak
Nescio_Dichtertje	459	28	33	n	pl	MISC	geregeld sigaren van vier cent
Nescio_Dichtertje	459	41	43	n	sg	OBJ	een kistje
Nescio_Dichtertje	459	47	49	n	pl	OBJ	fijne overhemden
Nescio_Dichtertje	459	53	57	n	pl	OBJ	die dikke wollen sokken
Nescio_Dichtertje	459	64	66	n	sg	OBJ	't eten
Nescio_Dichtertje	459	71	73	n	pl	OBJ	enkele guldens
Nescio_Dichtertje	459	75	76	n	pl	MISC	cafés
Nescio_Dichtertje	460	4	7	n	sg	MISC	den beleefden groet
Nescio_Dichtertje	460	8	10	fm	sg	PER.misc	z'n sigarenwinkelier
Nescio_Dichtertje	460	12	15	n	sg	PKM.in	de eerbiedige familiariteit
Nescio_Dichtertje	460	19	21	n	sg	MISC	lijn twee, lijn twee
Nescio_Dichtertje	461	13	15	n	sg	PKM.in	z'n werk, dat werk, z'n werk, z'n werk
Nescio_Dichtertje	462	0	2	fm	sg	PER.misc	De concierge
Nescio_Dichtertje	462	10	13	fm	sg	PER.misc	een heele geleerde
Nescio_Dichtertje	463	1	3	f	sg	PER.fic	zijn tante, haar, haar
Nescio_Dichtertje	465	5	7	fm	pl	PER.misc	't Volk
Nescio_Dichtertje	465	8	10	n	sg	ORG.com	't Handelsblad, 't Handelsblad
Nescio_Dichtertje	465	11	13	n	sg	MISC	de Groene
Nescio_Dichtertje	465	16	18	n	sg	ORG.gov	de Partij
Nescio_Dichtertje	465	19	27	n	sg	ORG.com	den Algemeenen Nederlandschen Bond van Handels en Kantoorbedienden
Nescio_Dichtertje	466	1	2	n	pl	MISC	vergaderingen
Nescio_Dichtertje	466	8	9	fm	pl	PER.misc	ze, hun, ze, ze, hen
Nescio_Dichtertje	466	13	18	n	sg	MISC	een steunlijst voor een werkstaking
Nescio_Dichtertje	466	16	18	n	sg	MISC	een werkstaking
Nescio_Dichtertje	466	20	26	n	sg	MISC	een uur loon voor de Partijkas
Nescio_Dichtertje	466	24	26	n	sg	MISC	de Partijkas
Nescio_Dichtertje	466	31	33	n	sg	OBJ	een sigaar
Nescio_Dichtertje	466	36	39	n	sg	OBJ	een kopje thee
Nescio_Dichtertje	466	53	55	n	sg	OBJ	een riks
Nescio_Dichtertje	466	56	58	n	pl	OBJ	vijf gulden
Nescio_Dichtertje	467	7	8	n	sg	MISC	loondienst
Nescio_Dichtertje	467	11	12	m	sg	PER.fic	jongen
Nescio_Dichtertje	467	13	14	n	sg	OBJ	zoolbeslag
Nescio_Dichtertje	467	15	16	n	pl	OBJ	hoefijzers
Nescio_Dichtertje	467	28	30	fm	pl	PER.misc	de buren
Nescio_Dichtertje	467	31	33	n	sg	OBJ	de trapdeur
Nescio_Dichtertje	467	41	44	n	sg	OBJ	een pan rijst
Nescio_Dichtertje	468	4	5	n	sg	MISC	opslag
Nescio_Dichtertje	468	10	12	n	sg	MISC	iederen dag
Nescio_Dichtertje	468	12	13	n	sg	OBJ	soep
Nescio_Dichtertje	468	17	20	n	pl	OBJ	drie zilveren servetringen
Nescio_Dichtertje	468	37	39	n	sg	LOC.lijn	de stad, de stad, de stad, de stad, de stad, de stad, de stad
Nescio_Dichtertje	469	1	3	fm	pl	PER.misc	z'n vrinden
Nescio_Dichtertje	470	0	1	fm	sg	PER.nfic	Bonger, de dokter, Bonger, 'm, Bonger, Bonger, z'n, Bonger, Bonger, je, Jij, Bonger, Je, Bonger, Bonger, z'n, z'n, Bonger, Bonger
Nescio_Dichtertje	470	5	6	fm	sg	PER.nfic	Graafland, die, hoofdcommies, Graafland, die andere, Graafland, jij, Graafland, Graafland
Nescio_Dichtertje	470	11	13	n	sg	ORG.gov	de post, de post
Nescio_Dichtertje	470	19	22	m	sg	PER.nfic	van der Meer, die
Nescio_Dichtertje	470	25	26	n	pl	OBJ	automobielen
Nescio_Dichtertje	471	0	1	n	sg	MISC	Die
Nescio_Dichtertje	471	5	6	fm	sg	PER.misc	je, je, je, je
Nescio_Dichtertje	472	3	4	m	sg	PER.nfic	Kool, die, z'n, z'n, die, -ie, die
Nescio_Dichtertje	472	7	9	n	sg	OBJ	z'n brood
Nescio_Dichtertje	472	10	13	n	pl	PKM.uit	z'n twee handen
Nescio_Dichtertje	473	9	10	fm	pl	PER.misc	ze, mekaar
Nescio_Dichtertje	474	0	1	m	sg	PER.nfic	Hein, Die, die, ie, z'n, -ie, hem, 'm, Hein, die, Hein, z'n, 'm, Z'n, -ie, z'n, Hein
Nescio_Dichtertje	476	0	4	n	sg	PKM.in	De ziel der dingen
Nescio_Dichtertje	476	2	4	n	pl	MISC	der dingen
Nescio_Dichtertje	476	14	16	m	sg	PER.nfic	z'n vader
Nescio_Dichtertje	478	6	8	n	sg	LOC.punt	de Pietervlamingstraat
Nescio_Dichtertje	478	15	16	n	sg	OBJ	kraai
Nescio_Dichtertje	480	2	4	fm	sg	PER.misc	een groenteboer, den dooien groenteboer, z'n
Nescio_Dichtertje	481	0	2	n	pl	PER.misc	De kraaien, ze, zich
Nescio_Dichtertje	481	4	7	n	pl	OBJ	de kleine steentjes
Nescio_Dichtertje	481	12	13	n	pl	OBJ	parapluies
Nescio_Dichtertje	482	2	4	n	sg	MISC	druilerig weer
Nescio_Dichtertje	483	2	4	n	sg	PKM.uit	z'n kop
Nescio_Dichtertje	483	5	7	n	sg	OBJ	een rouwhoogehoed, die
Nescio_Dichtertje	484	0	5	n	sg	OBJ	Z'n gekleede rouwjas met tressen, 't Ding
Nescio_Dichtertje	484	4	5	n	pl	OBJ	tressen
Nescio_Dichtertje	485	13	15	n	pl	OBJ	malle plooien
Nescio_Dichtertje	485	16	18	n	sg	PKM.uit	z'n ribbekast
Nescio_Dichtertje	487	2	3	fm	pl	PER.misc	ze
Nescio_Dichtertje	487	9	11	n	sg	OBJ	z'n deur
Nescio_Dichtertje	488	5	6	n	sg	MISC	iets
Nescio_Dichtertje	488	15	16	fm	sg	PER.misc	je, je, jezelf, je, je, je, je, je, je, je, je, je, je, je
Nescio_Dichtertje	488	16	18	fm	sg	PER.misc	een dichtertje
Nescio_Dichtertje	490	10	12	n	sg	OBJ	een spijskaart
Nescio_Dichtertje	492	18	22	n	sg	OBJ	een groote zware sigaar
Nescio_Dichtertje	492	24	27	n	sg	PKM.uit	een leege maag
Nescio_Dichtertje	493	4	6	m	sg	PER.fic	je vader
Nescio_Dichtertje	493	9	11	n	sg	ORG.gov	de stadsreiniging
Nescio_Dichtertje	493	17	20	n	sg	OBJ	een blauwe kiel
Nescio_Dichtertje	493	21	23	n	sg	OBJ	een ratel
Nescio_Dichtertje	493	24	32	n	sg	OBJ	een glimmende leeren pet met een koperen nummer
Nescio_Dichtertje	493	29	32	n	sg	OBJ	een koperen nummer
Nescio_Dichtertje	493	33	38	n	sg	LOC.lijn	een stil , zonnig grachtje
Nescio_Dichtertje	493	42	44	n	sg	MISC	de vroegte
Nescio_Dichtertje	493	53	57	n	pl	OBJ	schoenklompen met dubbele zoolen
Nescio_Dichtertje	493	55	57	n	pl	OBJ	dubbele zoolen
Nescio_Dichtertje	494	8	13	n	sg	LOC.lijn	't wegje naar z'n graf
Nescio_Dichtertje	494	11	13	n	sg	OBJ	z'n graf
Nescio_Dichtertje	494	15	21	n	sg	PKM.uit	't grijze hoofd van z'n vader
Nescio_Dichtertje	495	11	13	n	sg	PKM.uit	zoo'n hoofd
Nescio_Dichtertje	497	14	16	n	sg	LOC.lijn	den weg, dezelfde
Nescio_Dichtertje	497	22	24	n	sg	MISC	een ander
Nescio_Dichtertje	498	5	8	n	sg	MISC	een zinnelooze optocht, die
Nescio_Dichtertje	499	11	12	n	sg	MISC	iets, dat
Nescio_Dichtertje	499	19	21	fm	sg	PER.misc	een mensch, die, zichzelf
Nescio_Dichtertje	499	32	34	n	sg	LOC.lijn	een toren
Nescio_Dichtertje	500	1	3	n	sg	MISC	een beest, dat, zich, hij, zich, 't
Nescio_Dichtertje	500	9	15	n	pl	MISC	al 't onverschillige levende en doode
Nescio_Dichtertje	500	40	42	n	sg	MISC	't niet
Nescio_Dichtertje	502	10	14	n	sg	PKM.in	één van z'n gedichten
Nescio_Dichtertje	502	15	17	n	sg	OBJ	een tijdschrift
Nescio_Dichtertje	502	33	35	m	sg	PER.nfic	meneer Scharten, meneer Scharten
Nescio_Dichtertje	503	1	3	fm	pl	PER.misc	z'n vrienden, die, ernstige mannen, ze, die
Nescio_Dichtertje	503	11	15	n	sg	PKM.in	een enkel waardeerend woord
